candidate_oracle_evidence_id,candidate_oracle_label,candidate_oracle_score,extraction_oracle_evidence_id,extraction_oracle_label,extraction_oracle_score,fact_id,loss_stage,mode,source_doc_id,source_oracle_evidence_id,source_oracle_label,source_oracle_score,top10_label,top1_label,top3_label,top5_label
condition:flow_rate_10_ml_min|degradation:non_uniform_current_distribution,PARTIALLY_SUPPORTED,0.5,condition:flow_rate_10_ml_min|degradation:non_uniform_current_distribution,PARTIALLY_SUPPORTED,0.5,DOC04-FACT-010,retrieved,graph_final,DOC04,chunk-hyperrag-DOC04,UNSUPPORTED,0.25,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
condition:temperature_25_c|measurement:capacity_retention_85_0_percent,UNSUPPORTED,0.3333,condition:temperature_25_c|measurement:capacity_retention_85_0_percent,UNSUPPORTED,0.3333,DOC05-FACT-001,retrieved,graph_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_40_c|measurement:capacity_retention_74_0_percent,UNSUPPORTED,0.2857,condition:temperature_40_c|measurement:capacity_retention_74_0_percent,UNSUPPORTED,0.2857,DOC05-FACT-002,retrieved,graph_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.4286,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_60_c|measurement:capacity_retention_60_0_percent,UNSUPPORTED,0.25,condition:temperature_60_c|measurement:capacity_retention_60_0_percent,UNSUPPORTED,0.25,DOC05-FACT-003,retrieved,graph_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_80_ma_cm2|measurement:ce_97_2_percent,UNSUPPORTED,0.1429,condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s,UNSUPPORTED,0.1429,DOC05-FACT-004,retrieved,graph_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.2143,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s,UNSUPPORTED,0.2222,condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s,UNSUPPORTED,0.2222,DOC05-FACT-005,retrieved,graph_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_15_percent|condition:temperature_40_c,UNSUPPORTED,0.1818,condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s,UNSUPPORTED,0.1818,DOC05-FACT-006,retrieved,graph_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.2727,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_60_c|degradation:v2o5_precipitation,UNSUPPORTED,0.2222,condition:temperature_60_c|condition:temperature_6_5eminus_07_cm2s,UNSUPPORTED,0.2222,DOC05-FACT-007,retrieved,graph_final,DOC05,chunk-hyperrag-DOC05,PARTIALLY_SUPPORTED,0.5556,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_25_c|measurement:capacity_retention_85_0_percent,UNSUPPORTED,0.2222,condition:temperature_25_c|measurement:capacity_retention_85_0_percent,UNSUPPORTED,0.2222,DOC05-FACT-008,retrieved,graph_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.25,condition:temperature_450_c|unresolved:graphite_felt_electrodes_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.125,DOC06-FACT-001,rerank_or_topk,graph_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.1818,degradation:her|species:bi3_plus,UNSUPPORTED,0.0909,DOC06-FACT-002,retrieved,graph_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.1818,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_93_percent|species:bi3_plus,UNSUPPORTED,0.0909,degradation:her|species:bi3_plus,UNSUPPORTED,0.0909,DOC06-FACT-003,retrieved,graph_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.1818,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:bi3_concentration_0_0048_cms|species:bi3_plus,UNSUPPORTED,0.125,degradation:her|species:bi3_plus,UNSUPPORTED,0.125,DOC06-FACT-004,retrieved,graph_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.25,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:her|species:bi3_plus,UNSUPPORTED,0.1111,degradation:her|species:bi3_plus,UNSUPPORTED,0.1111,DOC06-FACT-005,retrieved,graph_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.2222,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
electrode:graphite_felt|membrane:nafion_117,UNSUPPORTED,0.1111,condition:temperature_450_c|unresolved:graphite_felt_electrodes_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.1111,DOC06-FACT-006,retrieved,graph_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:cycle_number_75_to_76_percent|species:bi3_plus,UNSUPPORTED,0.1667,degradation:her|species:bi3_plus,UNSUPPORTED,0.1667,DOC06-FACT-007,retrieved,graph_final,DOC06,chunk-hyperrag-DOC06,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_80_ma_cm2|measurement:ce_97_2_percent,UNSUPPORTED,0.1111,degradation:her|species:bi3_plus,UNSUPPORTED,0.1111,DOC06-FACT-008,retrieved,graph_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.2222,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:bromine_crossover|degradation:mep_degradation,UNSUPPORTED,0.25,condition:mep_concentration|metric:bromine_crossover_rate,UNSUPPORTED,0.25,DOC07-FACT-001,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_80_ma_cm2|measurement:ce_97_2_percent,UNSUPPORTED,0.125,condition:mep_concentration|metric:bromine_crossover_rate,UNSUPPORTED,0.25,DOC07-FACT-002,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|metric:bromine_crossover_rate,UNSUPPORTED,0.1667,condition:mep_concentration|metric:bromine_crossover_rate,UNSUPPORTED,0.1667,DOC07-FACT-003,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:bromine_crossover|degradation:mep_degradation,UNSUPPORTED,0.2,condition:mep_concentration|metric:bromine_crossover_rate,UNSUPPORTED,0.2,DOC07-FACT-004,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.3,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:cycle_number_200_cycle|condition:cycle_number_3_4_mlh,UNSUPPORTED,0.125,condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth,UNSUPPORTED,0.125,DOC07-FACT-005,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_80_ma_cm2|measurement:ce_97_2_percent,UNSUPPORTED,0.125,condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth,UNSUPPORTED,0.125,DOC07-FACT-006,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:bromine_crossover|degradation:dendrite_growth,UNSUPPORTED,0.25,degradation:bromine_crossover|degradation:dendrite_growth,UNSUPPORTED,0.25,DOC07-FACT-007,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:mep_concentration|metric:ee,UNSUPPORTED,0.1667,condition:mep_concentration|metric:bromine_crossover_rate,UNSUPPORTED,0.1667,DOC07-FACT-008,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:bromine_crossover|degradation:dendrite_growth,UNSUPPORTED,0.2857,degradation:bromine_crossover|degradation:dendrite_growth,UNSUPPORTED,0.2857,DOC07-FACT-009,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:mep_concentration|metric:ee,UNSUPPORTED,0.1,condition:mep_concentration|metric:bromine_crossover_rate,UNSUPPORTED,0.2,DOC07-FACT-010,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.4,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:bromine_crossover|degradation:mep_degradation,UNSUPPORTED,0.25,condition:mep_concentration|metric:bromine_crossover_rate,UNSUPPORTED,0.25,DOC07-FACT-011,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:cycle_number_200_cycle|condition:cycle_number_68_4_percent,UNSUPPORTED,0.1429,condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth,UNSUPPORTED,0.1429,DOC07-FACT-012,retrieved,graph_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_10_ma_cm2|condition:current_density_70_2_percent,UNSUPPORTED,0.125,condition:current_density_10_ma_cm2|condition:current_density_85_2_percent,UNSUPPORTED,0.125,DOC08-FACT-001,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.2222,degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.2222,DOC08-FACT-002,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.4444,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:delamination_of_passivation_layer|degradation:pbo2_passivation,UNSUPPORTED,0.1,degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.2,DOC08-FACT-003,rerank_or_topk,graph_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.4,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.2,degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.2,DOC08-FACT-004,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.4,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:pbo2|degradation:pbo2_passivation,UNSUPPORTED,0.25,active_species:pbo2|degradation:pbo2_passivation,UNSUPPORTED,0.25,DOC08-FACT-005,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.25,degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.25,DOC08-FACT-006,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.3333,degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.3333,DOC08-FACT-007,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5556,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:pbo2|degradation:pbo2_passivation,PARTIALLY_SUPPORTED,0.5,active_species:pbo2|degradation:pbo2_passivation,PARTIALLY_SUPPORTED,0.5,DOC08-FACT-008,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.75,PARTIALLY_SUPPORTED,UNSUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
condition:current_density_10_ma_cm2|condition:current_density_70_2_percent,UNSUPPORTED,0.1,degradation:pbo2_passivation|degradation:self_reinforcing_degradation_cycle,UNSUPPORTED,0.2,DOC08-FACT-009,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:capacity_fading|degradation:pbo2_passivation,UNSUPPORTED,0.1,active_species:pbo2|degradation:pbo2_passivation,UNSUPPORTED,0.1,DOC08-FACT-010,rerank_or_topk,graph_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.3,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:pbo2|degradation:pbo2_passivation,UNSUPPORTED,0.2857,active_species:pbo2|degradation:pbo2_passivation,UNSUPPORTED,0.2857,DOC08-FACT-011,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:capacity_fading|degradation:pbo2_passivation,UNSUPPORTED,0.25,active_species:pbo2|degradation:pbo2_passivation,UNSUPPORTED,0.25,DOC08-FACT-012,retrieved,graph_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.75,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:tempo|condition:current_density_100_ma_cm2,UNSUPPORTED,0.3333,active_species:tempo|condition:current_density_100_ma_cm2,UNSUPPORTED,0.3333,DOC09-FACT-001,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:tempo|condition:current_density_100_ma_cm2,UNSUPPORTED,0.4,active_species:tempo|condition:current_density_100_ma_cm2,UNSUPPORTED,0.4,DOC09-FACT-002,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.2,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
metric:crossover_rate_of_tempo_peg|unresolved:tempo_peg,PARTIALLY_SUPPORTED,0.5,metric:crossover_rate_of_tempo_peg|unresolved:tempo_peg,PARTIALLY_SUPPORTED,0.5,DOC09-FACT-003,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.375,PARTIALLY_SUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:tempo|degradation:disproportionation_of_the_oxoammonium_cation_tempo_plus,UNSUPPORTED,0.25,active_species:tempo|degradation:disproportionation_of_the_oxoammonium_cation_tempo_plus,UNSUPPORTED,0.25,DOC09-FACT-004,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
metric:viologen_crossover_rate|unresolved:methyl_viologen_mv,UNSUPPORTED,0.375,metric:viologen_crossover_rate|unresolved:methyl_viologen_mv,UNSUPPORTED,0.375,DOC09-FACT-005,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
metric:viologen_crossover_rate|unresolved:methyl_viologen_mv,UNSUPPORTED,0.4286,metric:viologen_crossover_rate|unresolved:methyl_viologen_mv,UNSUPPORTED,0.4286,DOC09-FACT-006,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.4286,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:dimerization_of_viologen_radical_cations|unresolved:methyl_viologen_mv,UNSUPPORTED,0.2857,condition:current_density_100_ma_cm2|unresolved:methyl_viologen_mv,UNSUPPORTED,0.2857,DOC09-FACT-007,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:9_10_anthraquinone_2_7_disulfonic_acid_aqds|measurement:ce_95_5_percent,PARTIALLY_SUPPORTED,0.5,active_species:9_10_anthraquinone_2_7_disulfonic_acid_aqds|measurement:ce_95_5_percent,PARTIALLY_SUPPORTED,0.5,DOC09-FACT-008,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.3333,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
active_species:9_10_anthraquinone_2_7_disulfonic_acid_aqds|degradation:autoxidation_of_anthrahydroquinone_by_oxygen,UNSUPPORTED,0.3333,active_species:9_10_anthraquinone_2_7_disulfonic_acid_aqds|degradation:autoxidation_of_anthrahydroquinone_by_oxygen,UNSUPPORTED,0.3333,DOC09-FACT-009,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.6667,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:tempo|metric:crossover_rate_of_tempo,UNSUPPORTED,0.375,active_species:tempo|metric:crossover_rate_of_tempo,UNSUPPORTED,0.375,DOC09-FACT-010,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.625,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:tempo|metric:crossover_rate_of_tempo,UNSUPPORTED,0.2857,active_species:tempo|metric:crossover_rate_of_tempo,UNSUPPORTED,0.2857,DOC09-FACT-011,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:tempo|degradation:disproportionation_of_the_oxoammonium_cation_tempo_plus,UNSUPPORTED,0.4286,active_species:tempo|degradation:disproportionation_of_the_oxoammonium_cation_tempo_plus,UNSUPPORTED,0.4286,DOC09-FACT-012,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.4286,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:tempo|degradation:radical_radical_coupling_of_tempo,UNSUPPORTED,0.4,active_species:tempo|degradation:radical_radical_coupling_of_tempo,UNSUPPORTED,0.4,DOC09-FACT-013,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.6,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_100_ma_cm2|unresolved:methyl_viologen_mv,UNSUPPORTED,0.2857,condition:current_density_100_ma_cm2|unresolved:methyl_viologen_mv,UNSUPPORTED,0.2857,DOC09-FACT-014,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
metric:viologen_crossover_rate|unresolved:methyl_viologen_mv,UNSUPPORTED,0.4286,metric:viologen_crossover_rate|unresolved:methyl_viologen_mv,UNSUPPORTED,0.4286,DOC09-FACT-015,retrieved,graph_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.4286,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
membrane:nafion_117|membrane:nafion_212,UNSUPPORTED,0.25,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.0,DOC10-FACT-001,extraction_or_representation,graph_final,DOC10,chunk-hyperrag-DOC10,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_80_ma_cm2|measurement:ce_97_0_percent,UNSUPPORTED,0.2222,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.2222,DOC10-FACT-002,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,UNSUPPORTED,0.4444,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_80_ma_cm2|measurement:ce_97_0_percent,UNSUPPORTED,0.125,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.125,DOC10-FACT-003,rerank_or_topk,graph_final,DOC10,chunk-hyperrag-DOC10,UNSUPPORTED,0.25,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|metric:ee,UNSUPPORTED,0.0,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.0,DOC10-FACT-004,extraction_or_representation,graph_final,DOC10,chunk-hyperrag-DOC10,UNSUPPORTED,0.125,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_100_ma_cm2|measurement:ee_83_0_percent,UNSUPPORTED,0.125,condition:current_density_76_percent|condition:current_density_95_percent,UNSUPPORTED,0.125,DOC10-FACT-005,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,UNSUPPORTED,0.25,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
membrane:nafion_117|membrane:nafion_212,UNSUPPORTED,0.125,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.125,DOC10-FACT-006,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.625,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_100_ma_cm2|measurement:ee_83_0_percent,UNSUPPORTED,0.25,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.0,DOC10-FACT-007,extraction_or_representation,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
unresolved:carbon_felt_sgl_gfd_4_6_ea|unresolved:single_cell_vrfb,UNSUPPORTED,0.25,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.125,DOC10-FACT-008,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.75,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_80_ma_cm2|measurement:ce_97_2_percent,UNSUPPORTED,0.1667,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.1667,DOC10-FACT-009,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:capacity_fading|degradation:vanadium_crossover,UNSUPPORTED,0.0909,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.0909,DOC10-FACT-010,rerank_or_topk,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.4545,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_76_percent|condition:current_density_95_percent,UNSUPPORTED,0.2,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.2,DOC10-FACT-011,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.8,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.1429,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.1429,DOC10-FACT-012,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.7143,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:molecular_sieves_3a|condition:water_content_in_nonaqueous_orfb,UNSUPPORTED,0.2,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.2,DOC10-FACT-013,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.8,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:molecular_sieves_3a|condition:water_content_in_nonaqueous_orfb,UNSUPPORTED,0.3333,active_species:molecular_sieves_3a|condition:water_content_in_nonaqueous_orfb,UNSUPPORTED,0.3333,DOC10-FACT-014,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,PARTIALLY_SUPPORTED,0.8333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_100_ma_cm2|measurement:ee_83_0_percent,UNSUPPORTED,0.2222,degradation:her|measurement:ce_93_0_percent,UNSUPPORTED,0.1111,DOC10-FACT-015,retrieved,graph_final,DOC10,chunk-hyperrag-DOC10,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
electrode:bmc_c|measurement:ve_85_0_percent,UNSUPPORTED,0.3636,active_species:boric_acid|electrode:bmc_c,UNSUPPORTED,0.3636,DOC03-FACT-011,retrieved,graph_final,DOC03,chunk-hyperrag-DOC03,UNSUPPORTED,0.3636,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:leaching_or_reduction_of_oxygen_functional_groups|electrode:mc_c,UNSUPPORTED,0.2857,active_species:hno3|electrode:mc_c,UNSUPPORTED,0.2857,DOC03-FACT-012,retrieved,graph_final,DOC03,chunk-hyperrag-DOC03,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:boric_acid|electrode:bmc_c,UNSUPPORTED,0.4286,active_species:boric_acid|electrode:bmc_c,UNSUPPORTED,0.4286,DOC03-FACT-013,retrieved,graph_final,DOC03,chunk-hyperrag-DOC03,UNSUPPORTED,0.4286,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
electrode:bmc_c|measurement:contact_angle_92_8_degree,UNSUPPORTED,0.3077,electrode:bmc_c|measurement:contact_angle_92_8_degree,UNSUPPORTED,0.3077,DOC03-FACT-014,retrieved,graph_final,DOC03,chunk-hyperrag-DOC03,UNSUPPORTED,0.2308,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
